Primary.Site,Case.ID,tissue
Liver and intrahepatic bile ducts,TCGA-DD-A4NI-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-A4NL-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-A4NN-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-A4NO-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-A4NP-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-A4NQ-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-A4NR-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-A4NS-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-A4NV-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-A73A-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-A73B-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-A73C-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-A73D-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-A73E-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-A73F-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-A73G-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AA3A-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAC8-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAC9-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AACA-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AACA-02A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AACA-02B,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AACB-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AACC-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AACD-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AACE-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AACF-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AACG-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AACH-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AACI-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AACJ-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AACK-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AACL-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AACN-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AACO-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AACP-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AACQ-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AACS-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AACT-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AACU-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AACV-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AACW-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AACX-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AACY-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AACZ-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAD0-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAD1-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAD2-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAD3-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAD5-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAD6-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAD8-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AADA-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AADB-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AADC-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AADD-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AADF-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AADG-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AADI-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AADJ-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AADK-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AADL-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AADM-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AADN-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AADO-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AADP-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AADQ-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AADR-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AADS-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AADU-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AADV-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AADW-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AADY-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAE0-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAE1-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAE2-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAE3-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAE4-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAE6-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAE7-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAE9-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAEA-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAEB-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAED-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAEE-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAEG-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAEH-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAEI-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAEK-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAVP-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAVQ-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAVR-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAVS-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAVU-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAVV-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAVW-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAVX-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAVY-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAVZ-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAW0-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAW1-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAW2-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-DD-AAW3-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-ED-A459-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-ED-A4XI-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-ED-A5KG-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-ED-A627-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-ED-A66X-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-ED-A66Y-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-ED-A7PX-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-ED-A7PY-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-ED-A7PZ-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-ED-A7XO-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-ED-A7XP-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-ED-A82E-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-ED-A8O5-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-ED-A8O6-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-ED-A97K-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-EP-A12J-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-EP-A12J-11A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-EP-A26S-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-EP-A26S-11A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-EP-A2KA-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-EP-A2KB-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-EP-A2KC-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-EP-A3JL-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-EP-A3RK-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-EP-A3RK-11A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-ES-A2HS-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-ES-A2HT-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-ES-A2HT-11A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-FV-A23B-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-FV-A23B-11A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-FV-A2QQ-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-FV-A2QR-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-FV-A2QR-11A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-FV-A3I0-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-FV-A3I0-11A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-FV-A3I1-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-FV-A3I1-11A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-FV-A3R2-11A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-FV-A495-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-FV-A496-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-FV-A4ZP-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-FV-A4ZQ-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-G3-A25S-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-G3-A25T-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-G3-A25U-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-G3-A25V-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-G3-A25X-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-G3-A25Y-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-G3-A25Z-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-G3-A3CG-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-G3-A3CH-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-G3-A3CH-11A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-G3-A3CI-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-G3-A3CJ-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-G3-A3CK-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-G3-A5SI-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-G3-A5SJ-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-G3-A5SK-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-G3-A5SL-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-G3-A5SM-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-G3-A6UC-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-G3-A7M5-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-G3-A7M6-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-G3-A7M7-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-G3-A7M8-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-G3-A7M9-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-G3-AAUZ-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-G3-AAV0-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-G3-AAV1-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-G3-AAV2-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-G3-AAV3-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-G3-AAV4-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-G3-AAV5-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-G3-AAV6-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-G3-AAV7-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-GJ-A3OU-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-GJ-A6C0-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-GJ-A9DB-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-HP-A5MZ-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-HP-A5N0-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-K7-A5RF-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-K7-A5RG-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-K7-A6G5-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-K7-AAU7-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-KR-A7K0-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-KR-A7K2-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-KR-A7K7-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-KR-A7K8-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-LG-A6GG-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-LG-A9QC-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-LG-A9QD-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-MI-A75C-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-MI-A75E-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-MI-A75G-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-MI-A75H-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-MI-A75I-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-MR-A520-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-MR-A8JO-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-NI-A4U2-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-NI-A8LF-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-O8-A75V-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-PD-A5DF-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-QA-A7B7-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-RC-A6M3-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-RC-A6M4-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-RC-A6M5-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-RC-A6M6-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-RC-A7S9-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-RC-A7SB-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-RC-A7SF-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-RC-A7SH-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-RC-A7SK-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-RG-A7D4-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-T1-A6J8-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-UB-A7MA-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-UB-A7MB-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-UB-A7MC-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-UB-A7MD-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-UB-A7ME-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-UB-A7MF-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-UB-AA0U-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-UB-AA0V-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-WJ-A86L-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-WQ-A9G7-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-WQ-AB4B-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-WX-AA44-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-WX-AA46-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-WX-AA47-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-XR-A8TC-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-XR-A8TD-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-XR-A8TE-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-XR-A8TF-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-XR-A8TG-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-YA-A8S7-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-ZP-A9CV-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-ZP-A9CY-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-ZP-A9CZ-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-ZP-A9D0-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-ZP-A9D1-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-ZP-A9D2-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-ZP-A9D4-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-ZS-A9CD-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-ZS-A9CE-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-ZS-A9CF-01A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-ZS-A9CF-02A,Liver and intrahepatic bile ducts
Liver and intrahepatic bile ducts,TCGA-ZS-A9CG-01A,Liver and intrahepatic bile ducts
Bronchus and lung,TCGA-05-4244-01A,Bronchus and lung
Bronchus and lung,TCGA-05-4249-01A,Bronchus and lung
Bronchus and lung,TCGA-05-4250-01A,Bronchus and lung
Bronchus and lung,TCGA-05-4382-01A,Bronchus and lung
Bronchus and lung,TCGA-05-4384-01A,Bronchus and lung
Bronchus and lung,TCGA-05-4389-01A,Bronchus and lung
Bronchus and lung,TCGA-05-4390-01A,Bronchus and lung
Bronchus and lung,TCGA-05-4395-01A,Bronchus and lung
Bronchus and lung,TCGA-05-4396-01A,Bronchus and lung
Bronchus and lung,TCGA-05-4397-01A,Bronchus and lung
Bronchus and lung,TCGA-05-4398-01A,Bronchus and lung
Bronchus and lung,TCGA-05-4402-01A,Bronchus and lung
Bronchus and lung,TCGA-05-4403-01A,Bronchus and lung
Bronchus and lung,TCGA-05-4405-01A,Bronchus and lung
Bronchus and lung,TCGA-05-4410-01A,Bronchus and lung
Bronchus and lung,TCGA-05-4415-01A,Bronchus and lung
Bronchus and lung,TCGA-05-4417-01A,Bronchus and lung
Bronchus and lung,TCGA-05-4418-01A,Bronchus and lung
Bronchus and lung,TCGA-05-4420-01A,Bronchus and lung
Bronchus and lung,TCGA-05-4422-01A,Bronchus and lung
Bronchus and lung,TCGA-05-4424-01A,Bronchus and lung
Bronchus and lung,TCGA-05-4425-01A,Bronchus and lung
Bronchus and lung,TCGA-05-4426-01A,Bronchus and lung
Bronchus and lung,TCGA-05-4427-01A,Bronchus and lung
Bronchus and lung,TCGA-05-4430-01A,Bronchus and lung
Bronchus and lung,TCGA-05-4432-01A,Bronchus and lung
Bronchus and lung,TCGA-05-4433-01A,Bronchus and lung
Bronchus and lung,TCGA-05-4434-01A,Bronchus and lung
Bronchus and lung,TCGA-05-5420-01A,Bronchus and lung
Bronchus and lung,TCGA-05-5423-01A,Bronchus and lung
Bronchus and lung,TCGA-05-5425-01A,Bronchus and lung
Bronchus and lung,TCGA-05-5428-01A,Bronchus and lung
Bronchus and lung,TCGA-05-5429-01A,Bronchus and lung
Bronchus and lung,TCGA-05-5715-01A,Bronchus and lung
Bronchus and lung,TCGA-35-3615-01A,Bronchus and lung
Bronchus and lung,TCGA-35-4122-01A,Bronchus and lung
Bronchus and lung,TCGA-35-4123-01A,Bronchus and lung
Bronchus and lung,TCGA-35-5375-01A,Bronchus and lung
Bronchus and lung,TCGA-38-4625-01A,Bronchus and lung
