,50,100,200,400,600,800,1000,1500,2000,2500,3000,4000,5000,6000,8000,10000,12000,14000,16000
1000-rRNA and ribosome,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.001007976,0.031209013,0.677584958,0.27303634,0.472675594,0.427355314,0.969849977,0.79133678,0.570750388,0.850106739,0.623176224,0.520366021,1,0.236444716
1500-rRNA and ribosome,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.00058284,0.011329697,0.909721889,0.344704222,0.570750388,0.384673063,1,0.677584958,0.939720367,0.909721889,0.909721889,0.384494283,1,0.270344141
50-tRNA related,0.017257456,0.014019277,0.004586392,0.00058284,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000181651,0.000182672,0.0002797
100-tRNA related,0.007284557,0.005795359,0.007284557,0.00220222,0.00058284,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000181651,0.000182672,0.0002797
200-tRNA related,0.075661572,0.031209013,0.04515457,0.002827272,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000181651,0.000182672,0.0002797
400-tRNA related,0.520522883,0.733729996,0.472675594,0.384673063,0.014019277,0.000246128,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000181651,0.000182672,0.0002797
600-tRNA related,0.000246128,0.00058284,0.00058284,0.001007976,0.16197241,0.705351372,0.053902557,0.001706249,0.000439639,0.000768539,0.00058284,0.001314945,0.00220222,0.001007976,0.001007976,0.001314945,0.000765023,0.00220222,0.000702861
800-tRNA related,0.001007976,0.001007976,0.001314945,0.00220222,0.004586392,0.121224503,0.344704222,0.001007976,0.000439639,0.001007976,0.000768539,0.003610514,0.00220222,0.001706249,0.000439639,0.000439639,0.001309423,0.009108496,0.0002797
1000-tRNA related,0.000182672,0.000182672,0.000182672,0.000182672,0.000182672,0.000439639,0.053902557,0.850106739,0.064022101,0.10410989,0.140465048,0.384673063,0.677584958,0.344704222,0.384673063,0.25666037,0.18571128,0.677584958,0.055013832
1300-tRNA related,0.000182672,0.000182672,0.000182672,0.000329839,0.000768539,0.004586392,0.121224503,0.65002463,0.140465048,0.27303634,0.241321593,0.733729996,0.79133678,0.427355314,0.472675594,0.427355314,0.241144626,0.520522883,0.153041884
